,id,name,type,area,city,state,latitude,longitude
478,02169a47-bccd-4a0a-9af1-c556424391f2,Caring Sunway Velocity Mall,Pharmacy,Sunway Velocity Mall Lingkara SV,Sunway Velocity,Kuala Lumpur,,
479,e88f0b82-7de4-4108-adf0-764ce6c15c17,Caring Suria Mall Putrajaya,Pharmacy,Jalan Tun Abdul Razak,Presint 3,WP Putrajaya,,
480,f20d4ee4-fb45-4954-9ad2-ff408bedb346,Caring Bukit Maluri,Pharmacy,Taman Bukit Maluri,Kepong,Kuala Lumpur,,
481,14c4d4b5-5b0e-4e19-844a-954d5110f07c,Caring Taman Kok Lian,Pharmacy,Off Jalan Ipoh,Taman Kok Lian,Kuala Lumpur,,
482,42b98cf5-7e98-4ea1-89e2-e23b867ec5b6,Caring Taman Melawati,Pharmacy,Jalan Negara,Taman Melawati,Kuala Lumpur,,
483,fc49d2a0-0a75-4689-9122-b8d46b4e0237,Caring Taman Midah,Pharmacy,Taman Midah,Cheras,Kuala Lumpur,,
484,6ecfde30-4a02-4e28-9442-bf44e14f0f1f,Caring Taman Muda,Pharmacy,Taman Muda,Cheras,Kuala Lumpur,,
485,74a78169-a354-48c6-ba90-0b80c44614d7,99 Speedmart Taman Perkasa,Supermarket,1409 - Taman Perkasa,Hulu Langat,Selangor,,
486,5424fae0-1329-4fce-bea8-abf7981ba5dd,99 Speedmart Desa Pinggiran,Supermarket,1524 - Desa Pinggiran Putra,Semenyih,Selangor,,
487,2ef7aa37-f2da-46b2-b6e0-87ba6aa675ba,99 Speedmart Taman Pelangi Semenyih,Supermarket,1523 - Taman Pelangi Semenyih,Semenyih,Selangor,,
488,4ee1234f-3523-4bfd-a087-8c435cf3d8fe,99 Speedmart Taman Cheras Prima,Supermarket,1381 - Taman Cheras Prima,Kajang,Selangor,,
489,6ee1f1c2-8aa3-4923-ba52-4980e43bf70c,99 Speedmart Taman Putra Kajang,Supermarket,1348 - Taman Putra Kajang,Kajang,Selangor,,
490,aecfdff5-e8e9-40e7-876c-70ccf6f4bab5,99 Speedmart Sungai Long 2,Supermarket,1345 - Sungai Long 2,Kajang,Selangor,,
491,7985de11-e58d-4e0a-b6f2-29786307b281,99 Speedmart Taman Bukit Cantik,Supermarket,1336 - Taman Bukit Cantik,Kajang,Selangor,,
492,73d7b3e2-b938-496a-af76-662c63d5869d,99 Speedmart Taman Pasir Emas,Supermarket,1332 - Taman Pasir Emas,Kajang,Selangor,,
493,d869f714-81db-48ab-8f11-9e0bb224c0e2,99 Speedmart Kajang Utama 1,Supermarket,1331 - Kajang Utama 1,Kajang,Selangor,,
494,06b92923-f4d5-484d-aa58-9fb1a63bdf64,99 Speedmart - Kajang Perdana,Supermarket,1335 - Kajang Perdana,Kajang Perdana,Selangor,,
495,12ddbc4e-8208-458a-b3e6-61bd3e9b1ab9,99 Speedmart Taman Anggerik Villa,Supermarket,1323 - Taman Anggerik Villa,Semenyih,Selangor,,
496,99de2df7-a14b-4283-bdc4-4abb72876c46,99 Speedmart Taman Majlis Jaya,Supermarket,1321 - Taman Majlis Jaya,Kajang,Selangor,,
497,3722b390-fb2f-45e6-afe4-577c32d4d527,99 Speedmart Bangi Sek 8,Supermarket,"1306 - Bangi, Sek 8",Kajang,Selangor,,
498,cafe9fa1-d61a-41b2-bfa9-87e6adc33936,99 Speedmart Taman Damai Mewah,Supermarket,1298 - Taman Damai Mewah,Kajang,Selangor,,
499,338a5571-6d4a-453a-9c8c-c4ed3c94dbe0,99 Speedmart Taman Saujana Impian,Supermarket,1287 - USJ 8,Subang Jaya,Selangor,,
500,b7dd1199-b1ce-4cd7-af7b-3efaa1a32a6d,99 Speedmart Taman Universiti Indah,Supermarket,1284 - Taman Universiti Indah,Seri Kembangan,Selangor,,
501,07e85d31-0a97-466e-920f-cd8ba2d33c22,99 Speedmart Taman Bukit Serdang 1,Supermarket,1281 - Taman Bukit Serdang 1,Seri Kembangan,Selangor,,
502,c9b4ec42-f5b5-4c0e-bdb4-10bbf6e2b270,99 Speedmart Bandar Tasik Kesuma,Supermarket,1280 - Bandar Tasik Kesuma,Beranang,Selangor,,
503,dad3ff22-b226-4e8d-83ea-312af50c315d,99 Speedmart Semenyih Sentral,Supermarket,1274 - Semenyih Sentral,Semenyih,Selangor,,
504,e9ac93cd-dd5e-45e7-9fde-19ab5ec8c6cd,99 Speedmart Bandar Teknologi Kajang,Supermarket,1267 - Bandar Teknologi Kajang,Semenyih,Selangor,,
505,e804d493-44cf-419c-89ec-f17671f94b2b,99 Speedmart Bandar Sunway Semenyih,Supermarket,1265 - Bandar Sunway Semenyih,Semenyih,Selangor,,
506,234f9881-d08d-449c-a8e6-0e19e32eca03,99 Speedmart Pusat Hentian Kajang,Supermarket,1263 - Pusat Hentian Kajang,Kajang,Selangor,,
507,0c2a5fc2-1078-49be-b147-071109c830cb,99 Speedmart Taman Kajang Sentral,Supermarket,1246 - Taman Kajang Sentral,Kajang,Selangor,,
508,a10ab7ef-6436-4baa-9043-dfe914c58852,99 Speedmart Taman Kajang Prima,Supermarket,1235 - Taman Kajang Prima,Kajang,Selangor,,
509,a84bf776-4177-4201-86b0-d1c933674833,99 Speedmart Bangi Sek 3,Supermarket,"1211 - Bangi, Sek 3",Kajang,Selangor,,
510,5ff63500-19c0-44eb-b865-86bbb895c7eb,99 Speedmart Taman Kajang Indah,Supermarket,1120 - Taman Kajang Indah,Kajang,Selangor,,
511,90664512-cfcb-473d-8624-9ed6da1f7a93,99 Sppedmart Sungai Long 1,Supermarket,1079 - Sungai Long 1,Kajang,Selangor,,
512,943fa7d2-52be-4176-bc48-011260a43aa7,99 Speedmart Taman Villa Tropika,Supermarket,1494 - Taman Villa Tropika,Kajang,Selangor,,
513,8a6d6e79-b7ed-4c5e-bf86-0094ab91be39,99 Speedmart Bangi Sek 7,Supermarket,"1136 - Bangi, Sek 7",Bandar Baru Bangi,Selangor,,
514,c29d81d6-8f47-46ac-9402-9f5b9dede12d,99 Speedmart Antara Gapi,Supermarket,1625 - Antara Gapi,Sungai Chik,Selangor,,
515,45e8ec5a-e6fb-433c-9352-b6b14b773dc8,99 Speedmart Pekan Kerling,Supermarket,1437 - Pekan Kerling,Kerling,Selangor,,
516,8dc66388-1abb-4c4a-9918-eb643fa5c54e,99 Speedmart Hulu Yam Baru,Supermarket,1441 - Hulu Yam Baru,Hulu Yam,Selangor,,
517,ca91c1fe-68c6-4932-b558-1c134e0f0645,99 Speedmart Hulu Bernam,Supermarket,1440 - Hulu Bernam,Hulu Bernam,Selangor,,
518,c84bfe7a-3ee3-42f2-ad4f-1941dea10d07,99 Speedmart Kalumpang,Supermarket,1438 - Kalumpang,Kalumpang,Selangor,,
519,b9f510f5-0954-45a9-a141-8a45524295d5,Farmasi FMB Ipoh,Pharmacy,Bandar Baru Menglembu,Ipoh,Perak,,
520,3c7f57b8-ce55-4dd5-a232-6edf76607d1b,Hero Distribution Alam Megah,Supermarket,Seksyen 27,Shah Alam,Selangor,,
521,48992ff5-be95-4806-881f-eda17ba97562,Billion Parit Buntar,Supermarket,Taman Kerian Tambahan,Parit Buntar,Perak,,
522,ce39f749-893e-4c7b-9376-c876bf81afe3,Mediland Sabah,Pharmacy,Jalan Sulaman,Kota Kinabalu,Sabah,,
523,f80fcab1-2e68-4e7d-b4fd-d60bae73341f,Econsave Bukit Gambir,Hypermarket,Bandar Baru Bukit Gambir,Bukit Gambir,Johor,,
524,7867b1de-ed45-4ee5-8900-14f551fcb8af,Econsave Daiman Jaya,Hypermarket,Daiman Jaya,Kota Tinggi,Johor,,
525,dd973e04-6254-4066-8341-a365173652ae,Econsave Jeram Batu,Hypermarket,Mukim Jeram Baru,Pekan Nenas,Johor,,
526,947609ae-b328-4613-b4f6-5f920d87481d,Econsave Kluang,Hypermarket,Mersing Kluang,Kluang,Johor,,
527,f7c7de94-01de-41a7-82cb-968837add03a,Econsave Kota Masai,Hypermarket,Taman Scientex,Pasir Gudang,Johor,,
528,72d06dc3-ff3c-4bca-93dc-793c77cf4439,Econsave Muar,Hypermarket,Mukim Jalan Bakri,Muar,Johor,,
529,f5f1ffe0-3088-4afe-a425-655d41f4c954,Econsave Pengerang,Hypermarket,Teluk Ramunia,Sungai Rengir,Johor,,
530,585e1ac1-6ee4-4f1c-a279-133d1d90557e,Econsave Permas Jaya,Hypermarket,Bandar Baru Permas Jaya,Masai,Johor,,
531,e3ae45ee-dc8d-42aa-9135-1970f9d5d879,Econsave Pontian,Hypermarket,Jalan Johor Kanan,Pontian,Johor,,
532,b8cae71a-33a7-4ce1-a5ed-940dde8cfce8,Econsave Segamat,Hypermarket,Jalan Syed Abdul Kadir,Segamat,Johor,,
533,8a9f46e6-1a72-406e-99e7-2eb3b24e3752,Econsave Senai,Hypermarket,Taman Bintang Utama,Senai,Johor,,
534,5dab25ef-acc9-4faf-92b8-97422fd5a5b9,Econsave Simpang Rengam,Hypermarket,Jalan Air Hitam,Simpang Renggam,Johor,,
535,4a788d71-f2a6-42d9-8a16-d47699c6cbda,Econsave Skudai,Hypermarket,Bt 10,Skudai,Johor,,
536,92dfe6ae-c86d-40cd-bceb-5f8b2cd8a469,Econsave Taman Daya,Hypermarket,Jalan Nipah,Taman Daya,Johor,,
537,58cb6222-225c-47cb-91ca-9b095a45e7ef,Econsave Taman Putri,Hypermarket,Taman Putri Kulai,Kulai,Johor,,
538,cbe82d5a-15d3-41ae-9563-02567b9ccd5b,Econsave Yong Peng,Hypermarket,Taman Semberong Barat,Yong Peng,Johor,,
539,b7dca089-4db1-4e73-a29f-82b53277778e,Econsave Taman Petani Jaya,Hypermarket,Taman Petani Jaya,Sungai Petani,Kedah,,
540,de648c9b-d9d2-4be3-851a-7b9d207cab01,Econsave Bandar Puteri Jaya,Hypermarket,Bandar Puteri Jaya,Sungai Petani,Kedah,,
541,44b5f413-da25-48a9-a941-112b02db4bf1,Tesco Sungai Petani,Hypermarket,Lagenda Heights,Sungai Petani,Kedah,,
542,cbac51cd-9222-49af-adf3-94b40e168403,Tesco Sungai Petani Selatan,Hypermarket,Jalan Bakar Arang,Sungai Petani,Kedah,,
543,8022385c-ff88-457f-b21f-dbb8d7cba42f,Econsave Pasir Puteh,Hypermarket,Jalan Pasir Outeh Sentral 1,Pasir Puteh,Kelantan,,
544,4a5056b2-87a0-40ae-9e7c-c0bb9aff2492,Econsave Festival City,Hypermarket,Taman Danau Kota,Setapak,Kuala Lumpur,,
545,0260e92e-7154-4eb5-b7c8-5745256732d4,Econsave Jalan Klang Lama,Hypermarket,Batu 5 Jalan Klang Lama,Kuala Lumpur,Kuala Lumpur,,
546,e4ac246b-b5af-4d80-a513-5122651be541,Econsave Batu Berendam,Hypermarket,Taman Angkasa Nuri,Batu Berendam,Melaka,,
547,fb6ca47c-d7f2-49f1-98c0-2eae69fbea36,Econsave Malim,Hypermarket,Plaza Pandan Malim,Balai Panjang,Melaka,,
548,9f124c27-7ecf-4b98-aa76-7d4e15d7218a,Econsave Sungai Udang,Hypermarket,Bandar Baru Sungai Udang,Sungai Udang,Melaka,,
549,aa295461-0c9c-4425-8aa7-5562b3958d02,Econsave Kuala Pilah,Hypermarket,Pusat Komersial Melang,Kuala Pilah,Negeri Sembilan,,
550,6d1e01ff-be2c-4725-9f49-7c6d017010b3,Econsave Ampang Baru,Hypermarket,Pusat Perniagaan Ampang,Ipoh,Perak,,
551,f2b8100e-0721-44b4-9e2a-16ea66105f6a,Econsave Bercham,Hypermarket,Taman Seri Bercham,Ipoh,Perak,,
552,d17180bb-05f1-47cd-9e49-e828e812f5ee,Econsave Iskandar,Hypermarket,Seri Iskandar Prima,Seri Iskandar,Perak,,
553,42ee1a92-e8cc-4a6c-893a-6f6cc9412781,Econsave Jelapang,Hypermarket,Pusat Komersial Jelapang,Ipoh,Perak,,
554,a7420b70-7064-484d-b0c0-16266bf09a4c,Econsave Kampar,Hypermarket,Jalan Batu Kerang,Kampar,Perak,,
555,cca797e8-6a6e-48b3-a64c-255e5f0ac86a,Econsave Kamunting,Hypermarket,Kawasan Perindustrian Kamunting,Kamunting,Perak,,
556,bd078177-db10-4eb0-b259-f506fe9617c8,Econsave Klebang,Hypermarket,Pusat Perdagangan Klebang,Chemor,Perak,,
557,8bbc05e5-88e8-4f6a-9361-431c9cb3f51a,Econsave Manjung,Hypermarket,Medan Sejahtera,Setiawan,Perak,,
558,fb859a45-61b0-40ed-aceb-613e89320225,Econsave Parit Buntar,Hypermarket,Kawasan Perindustrian Simpang 5,Parit Buntar,Perak,,
559,a3e390ff-277e-48fb-b6b7-1db40c8bc1b1,Econsave Slim River,Hypermarket,Jalan Perdana 1,Slim River,Perak,,
560,c010ad43-15ea-43ad-afc2-bbc7e029dcc2,Econsave Ayer Hitam,Hypermarket,Lebuhraya Thein Teik,Air Hitam,Pulau Pinang,,
561,46db690a-299e-4f77-8bf7-4427b06529c9,Econsave Bukit Mertajam,Hypermarket,Jalan Arumugam,Bukit Mertajam,Pulau Pinang,,
562,3e2ca454-4ca9-454a-b766-e4dcfd714397,Econsave Butterworth,Hypermarket,Jalan Chain Ferry,Butterworth,Pulau Pinang,,
563,877a54fa-c480-48fc-af33-5dca9348255d,Econsave Jawi,Hypermarket,Mukim 7,Seberang Perai Selatan,Pulau Pinang,,
564,cc9cac21-1a1a-419a-a762-8db670142530,Econsave Raja Uda,Hypermarket,Kaw Perniagaan Teras Jaya,Butterworth,Pulau Pinang,,
565,fdbe4e0a-1774-4a66-8610-b8647c01c5ad,Econsave Lahad Datu,Hypermarket,Darvel Bay Plaza,Lahad Datu,Sabah,,
566,2628852e-655a-4f89-84dd-7e12cbeb229a,Econsave Bintangor,Hypermarket,Binatang Town District,Bintangor,Sarawak,,
567,1d509732-0cbb-4243-ba98-2b66d8d45ec3,Econsave Bintulu,Hypermarket,Old Airport Place,Bintulu,Sarawak,,
568,db9af17b-aea3-4c7f-8207-a91037af1785,Econsave Miri,Hypermarket,Lutong,Miri,Sarawak,,
569,ed07fd26-21fd-42c9-bce9-994f59d24af6,Econsave Alam Jaya,Hypermarket,Mukim Ijok,Bandar Puncak Alam,Selangor,,
570,466ed746-616f-4890-a2b8-eb65ed878d1a,Econsave Balakong,Hypermarket,Mukim Cheras,Cheras,Selangor,,
571,982df665-ff08-4252-8e6e-693c6289c915,Econsave Bangi,Hypermarket,Jalan Reko Sentral,Kajang,Selangor,,
572,92b37340-a206-40eb-83d6-360540aa60a1,Econsave Banting,Hypermarket,Kawasan Perindustrian PKNS,Banting,Selangor,,
573,940b4d72-e7b3-42dc-8fa8-a40e4aaf381e,Econsave Batang Kali,Hypermarket,Bandar Utama,Batang Kali,Selangor,,
574,d3cc4a18-4d64-4038-b3e9-d73dd4a3c072,Econsave Bukit Kamunting,Hypermarket,Seksyen 32,Shah Alam,Selangor,,
575,853d681a-d885-4e36-b568-3b359cd2e6b2,Econsave Damansara Damai,Hypermarket,Damansara Damai,Petaling Jaya,Selangor,,
576,b82a47df-1681-42ca-805f-e6c3cebf7ed3,Econsave Express Klang Utama,Supermarket,Taman Klang Utama,Klang,Selangor,,
577,efdfef0d-56f5-4f4e-8fbc-ea43bb389f7d,Econsave Hamzah Alang,Hypermarket,Persiaran Hamzah Alang,Kapar,Selangor,,
578,84ff212e-22ad-46e9-ba91-70bf4c03a0d8,Econsave Jenjarom,Hypermarket,Taman Seri Jaromas,Sungai Jarum,Selangor,,
579,8a87b652-f85b-42ca-ad93-dbf3c3353241,Econsave Kampung Baru Subang,Hypermarket,Seksyen U6,Shah Alam,Selangor,,
580,3dbf7890-162a-477d-bf69-40709262b00b,Econsave Kampung Jawa,Hypermarket,Seksyen 36,Shah Alam,Selangor,,
581,fabcb602-a27b-423f-a614-d25ef6c68fa4,Econsave Kapar,Hypermarket,Pekan Kapar,Kapar,Selangor,,
582,ec980860-596c-4d5b-9109-d15d94cafc0f,Econsave Pasar Ekonomi Pandamaran,Hypermarket,Pandamaran,Port Klang,Selangor,,
583,e3534e74-7092-432d-975f-cd0d3f1683de,Econsave Setia Alam,Supermarket,Setia Alam,Shah Alam,Selangor,,
584,ab6fcc57-4dd5-4b7c-8f6e-03bd75d7d782,Econsave Bayu Perdana,Supermarket,Jalan Batu Unjur,Port Klang,Selangor,,
585,39fc9f10-1084-484d-a473-b0dda6712dc8,Econsave Port Klang,Supermarket,Off Jalan Berangan,Port Klang,Selangor,,
586,e521addb-95d8-4500-98b8-9c7785100f06,Econsave Persiaran Sungai Keramat,Hypermarket,Taman Klang Utama,Klang,Selangor,,
587,2d28be3b-52a8-4292-b849-f0c9d5651c5c,Econsave Segar Perdana,Hypermarket,Taman Segar Perdana,Cheras,Selangor,,
588,5c885d93-944e-41f3-bc47-cd59c5824d0d,Econsave Semenyih,Hypermarket,Pekan Semenyih,Semenyih,Selangor,,
589,1591905c-1c33-443b-8dbe-90761001a401,Econsave Sepang,Hypermarket,Kota Warisan,Sepang,Selangor,,
590,587450f5-9490-469e-a7bd-07b23786b66a,Econsave Sungai Buloh,Hypermarket,Seksyen U19,Sungai Buloh,Selangor,,
591,625d6422-0241-43ea-9ac9-e8c75362a8b5,Caring Taman Bukit Maluri,Pharmacy,Taman Bukit Maluri,Kepong,Kuala Lumpur,,
592,abcae231-d9b3-4dfe-bd2f-e7d6acac3d4c,Caring Taman Overseas Union,Pharmacy,Taman Overseas Union,Kuala Lumpur,Kuala Lumpur,,
593,95c94144-96e7-4981-8c10-764cd20b8697,Caring Taman Tenaga,Pharmacy,Off Jalan Cheras,Taman Tenaga,Kuala Lumpur,,
594,cb15de6b-a4d8-4560-b078-c9820ecd2870,Caring Taman Tun Dr Ismail,Pharmacy,Jalan Tun Mohd Fuad 1,Taman Tun Dr Ismail,Kuala Lumpur,,
595,9763eb9e-5466-489d-81ae-f7602fd0623f,Caring 1Utama,Pharmacy,Lebuh Bandar Utama,Petaling Jaya,Selangor,,
596,0415fcb0-a824-4fc0-b975-7144c5542704,Caring Aeon Bkt Tinngi Shopping Complex,Pharmacy,Bandar Bukit Tinggi,Klang,Selangor,,
597,4f8657f4-b015-49ea-bfa0-9be5069ca2c6,Caring Aeon Mall Shah Alam,Pharmacy,Seksyen 13,Shah Alam,Selangor,,
598,66df6e4c-dd26-4c4c-ada1-a565112804d2,Caring Atria Shopping Gallery,Pharmacy,Damansara Jaya,Petaling Jaya,Selangor,,
599,3afef268-3885-48ee-8ffe-c81746f4d9c0,Caring Bandar Mahkota Cheras,Pharmacy,Bandar Mahkota Cheras,Cheras,Selangor,,
600,e569aa3a-2d05-4a3e-a41b-d3dbc9b460ef,Caring Centro Mall,Pharmacy,Jalan Batu Tiga Lama,Klang,Selangor,,
601,148a2a50-4693-4d41-b8f6-3ccbd889e1c9,Caring Citta Mall,Pharmacy,Ara Damansara,Petaling Jaya,Selangor,,
602,b6a353bb-3f28-4342-80ad-503669fa0df8,Caring Da Men,Pharmacy,Persiaran Kewajipan USJ,Subang Jaya,Selangor,,
603,fbb621bc-344e-4072-a368-167c65cf6e6d,Caring DPULZE Shopping Centre,Pharmacy,Persiaran Multimedia,Cyberjaya,Selangor,,
604,d89a936b-e3c7-48ee-b23f-0241548102dd,Caring Gamuda Walk,Pharmacy,Seksyen 31,Shah Alam,Selangor,,
605,624976d8-64d5-481d-8fec-da8bfa810459,Caring IOI City Mall,Pharmacy,IOI Resort City,Sepang,Selangor,,
606,cc0f3ad6-77f1-443d-9bcc-189f8fe7ff35,Caring IOI Mall,Pharmacy,Bandar Puchong Jaya,Puchong,Selangor,,
607,aef1f2e6-31c0-45f1-8622-bceb449a4993,Caring Jalan Barat,Pharmacy,Jalan Barat,Petaling Jaya,Selangor,,
608,73b44556-bf7e-4e1b-8e11-c7a3a37563df,Caring Kajang,Pharmacy,Jalan Haroun,Kajang,Selangor,,
609,537dca2b-8287-4fe8-91c2-3a1cd749d78e,Caring Kelana Jaya,Pharmacy,Glomac Square,Kelana Jaya,Selangor,,
610,6d567300-99a8-4012-8346-2b9585429f31,Caring Mines Shopping City,Pharmacy,Mines Shopping Centre,Seri Kembangan,Selangor,,
611,b49f972e-658e-4cc7-9c31-33056b2b6328,Caring Paradigm Mall,Pharmacy,Jalan SS7/26A,Kelana Jaya,Selangor,,
612,2c840442-731b-4057-ae79-c3957f1a76c4,Caring PJ Old Town,Pharmacy,Section 1,Petaling Jaya,Selangor,,
613,407d081e-4e28-4bce-bb1c-bb986e0fedd0,Caring Plaza Jelutong,Pharmacy,Bukit Jelutong,Shah Alam,Selangor,,
614,89d87d44-8f30-4334-994d-c042a52390d8,Caring Plaza Shah Alam,Pharmacy,Seksyen 9,Shah Alam,Selangor,,
615,6a1ac762-751d-47ef-8ade-c7d7f6d9c021,Caring Sea Park,Pharmacy,SEA Park,Petaling Jaya,Selangor,,
616,ae6662e2-9497-4409-8068-499bf94e0a80,Caring Section 14,Pharmacy,Jalan 14/60,Petaling Jaya,Selangor,,
617,3e8d6031-19ae-4acc-82f6-0761f9c8bb34,Caring Section 17,Pharmacy,Section 17,Petaling Jaya,Selangor,,
618,66dd53f4-7613-41a0-80f9-4bc84d4a3957,Caring Seri Kembangan,Pharmacy,Jalan Besar,Seri Kembangan,Selangor,,
619,30fa333e-3500-43d0-ae94-b6d9039ae118,Caring Setia City Mall,Pharmacy,Seksyen U13,Setia Alam,Selangor,,
620,6dfff4db-7507-4200-bdd8-033977b06f10,Caring SetiaWalk,Pharmacy,Persiaran Wawasan,Puchong,Selangor,,
621,9e991a3e-a5e9-4491-a009-0f3b212c4177,Caring SS15,Pharmacy,SS15,Subang Jaya,Selangor,,
622,3c49234e-a0e0-44bc-8d26-bc8352fed5a7,Caring SS2,Pharmacy,Jalan SS2/67,Petaling Jaya,Selangor,,
623,abdb1dbc-6ce9-4f26-81ed-2bf11f21dde0,Caring Subang Parade,Pharmacy,Jalan SS16/1,Subang Jaya,Selangor,,
624,2a59d85d-27b9-4c26-9517-27aa339d9acc,Caring Sunway Giza,Pharmacy,Sunway Damansara,Kota Damansara,Selangor,,
625,3b5f9b29-8ac4-477e-915a-fff7d4572940,Caring Sunway Pyramid,Pharmacy,Jalan PJS11/15,Bandar Sunway,Selangor,,
626,c2cd8884-62c3-43f1-818a-27fe702a4983,Caring Taman Eng Ann,Pharmacy,Taman Eng Ann,Klang,Selangor,,
627,254da182-1965-41d3-bfb0-596cb007e605,Caring Taman Kinrara,Pharmacy,Taman Kinrara,Puchong,Selangor,,
628,5d440984-7b47-473d-a727-d91ab1830bb3,Caring Taman Megah,Pharmacy,Taman Megah,Petaling Jaya,Selangor,,
629,cb67dd79-e7be-40c0-968f-d299df958624,Caring Taman Segar Perdana,Pharmacy,Taman Segar Perdana,Cheras,Selangor,,
630,df27371f-5e13-4470-ae74-6f39449c120e,Caring Taman Selayang Jaya,Pharmacy,Taman Selayang Jaya,Batu Caves,Selangor,,
631,f727d106-c464-49b4-aa64-c1d9e5840d3d,Caring Tesco Mutiara Damansara,Pharmacy,Mutiara Damansara,Petaling Jaya,Selangor,,
632,e602d439-78a1-4f6b-9697-47f11b73c6a7,Caring The Main Place,Pharmacy,Persiaran Kewajipan USJ,Subang Jaya,Selangor,,
633,26737121-5576-4c02-baa0-ae4dbd4111bf,Caring Tropicana City Mall,Pharmacy,Jalan SS20/27,Petaling Jaya,Selangor,,
634,75f53bc1-95ea-4268-8d10-0e2f77909a32,"Caring USJ 10, Taipan",Pharmacy,Jalan USJ10/1E,Subang Jaya,Selangor,,
635,67c2b574-5da9-4d52-a074-7ba98d5f7b54,Caring USJ 2,Pharmacy,Jalan USJ 2/2C,Subang Jaya,Selangor,,
636,4d606311-cd9a-4116-8106-1989da460f7f,Caring AEON Mall Tebrau City,Pharmacy,Taman Desa Tebrau,Johor Bahru,Johor,,
637,2de3b95f-975b-4784-b676-2c50427c200b,Caring Bandar Seri Alam,Pharmacy,Bandar Seri Alam,Masai,Johor,,
638,2e87001e-c317-4a4d-80b6-d527e7846cff,Caring Gelang Patah,Pharmacy,Taman Nusa Perintis 2,Gelang Patah,Johor,,
639,c9eb7cbe-2e0e-4715-b808-dac6e643d029,Caring JB Sentral,Pharmacy,Jalan Jim Quee,Johor Bahru,Johor,,
640,a48722e2-0e5c-43c1-83af-e7e17aa85d3d,Caring Komtar JBCC,Pharmacy,Komtar,Johor Bahru,Johor,,
641,990dbae6-60d7-43bd-8fab-b335b4ca7ed8,Caring KSL City Mall,Pharmacy,Taman Abad,Johor Bahru,Johor,,
642,69993cdb-6955-4bca-a6ab-9ccd8d285d9d,Caring Larkin Sentral,Pharmacy,Jelan Geroda,Johor Bahru,Johor,,
643,4970f025-5040-4248-9884-b09384322b66,"Caring Paradigm Mall, Johor Bahru",Pharmacy,Jalan Skudai,Johor Bahru,Johor,,
644,f8beddad-9195-428e-9e46-25e2189cb939,Caring Puteri Harbour,Pharmacy,Puteri Harbour,Nusajaya,Johor,,
645,702f0fcf-963b-4124-8eeb-7d8a0d58ff4f,Caring Sutera Mall,Pharmacy,Taman Sutera Utama,Skudai,Johor,,
646,2ccdb438-430a-4997-ad59-d778824b65cd,Caring Taman Gaya,Pharmacy,Taman Gaya,Ulu Tiram,Johor,,
647,3f0e2498-0c66-4e76-85a5-b7ee34b41b3c,Caring Taman Molek,Pharmacy,Taman Molek,Johor Bahru,Johor,,
648,a0eeccd9-8c82-47c2-a38b-eb5248a01153,Caring Taman Mount Austin,Pharmacy,Taman Mount Austin,Johor Bahru,Johor,,
649,1fed9faa-a822-4ea5-936a-49912bbbd96f,Caring Taman Mutiara Mas,Pharmacy,Taman Mutiara Mas,Skudai,Johor,,
650,84adf51e-5494-4320-ac0e-9ac1b1655e27,Caring Taman Nusa Bestari,Pharmacy,Taman Nusa Bestari,Skudai,Johor,,
651,0bce5b85-e8d5-404b-9880-ae57ee435723,Caring Taman Setia Indah,Pharmacy,Taman Setia Indah,Johor Bahru,Johor,,
652,3ac57ffd-d4d0-4732-b997-3ba6311e2cde,Caring AEON Bandaraya Melaka,Pharmacy,Jalan Lagenda,AEON Bandaraya Melaka,Melaka,,
653,397adf7f-da8b-4e73-9d50-cdd3e188ad76,Caring Dataran Pahlawan,Pharmacy,Dataran Pahlawan Melaka Megamall,Melaka,Melaka,,
654,39ee7926-45d2-4ce7-9e31-b063c27df3ca,Caring Jonker Street,Pharmacy,Jalan Hang Jebat,Melaka,Melaka,,
655,1419c8da-14cd-4ed8-a566-dd13b630ddcb,Caring Mahkota Parade,Pharmacy,Jalan Merdeka,Melaka,Melaka,,
656,e2694580-f5db-4a47-baca-923d82a7b422,Caring AEON Ipoh Station 18,Pharmacy,Station 18,Ipoh,Perak,,
657,a73d82ef-62b6-4a21-b3e7-f5cf7d477efb,AEON Mall Ipoh Klebang,Pharmacy,Klebang Perdana,Chemor,Perak,,
658,eaad7dae-6de5-48a8-90fd-de3b34ca088a,Caring Ipoh Parade,Pharmacy,Greentown,Ipoh,Perak,,
659,9254338e-7871-4935-bd22-9e0b99c80d59,Caring Mydin Mall Meru Raya,Pharmacy,Mydin Mall Meru Raya,Ipoh,Perak,,
660,ec294d57-bc83-4fe9-ae64-257dc90520fa,Caring Gurney Paragon,Pharmacy,PErsiaran Gurney,Penang,Pulau Pinang,,
661,8d151d1b-5570-4838-8e8c-906bbed28c0d,Caring Mesa Mall,Pharmacy,Bandar Baru nilai,Nilai,Negeri Sembilan,,
662,f2b457c7-5847-4554-9df8-a39fcc26aadb,Caring Aeon Anggun Rawang,Pharmacy,Persiaran Anggun,Rawang,Selangor,,
663,9fccac2a-7066-4392-95b5-45f18d49e5fd,Caring Kuantan City Mall,Pharmacy,Putra Square,Kuantan,Pahang,,
664,eec23673-b6da-43bc-9661-c2d1de8b94f2,Guardian Bandar Sungai Long,Pharmacy,Jalan Sungai Long,Bandar Sungai Long,Selangor,,
